gene,name,molecule,if_important
1053,B4GALT3,gene,0
1054,PPOX,gene,0
1055,USP21,gene,0
1056,UFC1,gene,0
1057,DEDD,gene,0
1058,NIT1,gene,0
1059,PFDN2,gene,0
1060,KLHDC9,gene,0
1061,PVRL4,gene,0
1062,ARHGAP30,gene,0
1063,USF1,gene,0
1064,TSTD1,gene,0
1065,F11R,gene,0
1066,ALYREF2,gene,0
1067,ITLN1,gene,0
1068,CD244,gene,0
1069,LY9,gene,0
1070,SLAMF7,gene,0
1071,CD48,gene,0
1072,SLAMF1,gene,0
1073,CD84,gene,0
1074,SLAMF6,gene,0
1075,VANGL2,gene,0
1076,NHLH1,gene,0
1077,NCSTN,gene,0
1078,COPA,gene,0
1079,PEX19,gene,0
1080,DCAF8,gene,0
1081,PEA15A,gene,0
1082,CASQ1,gene,0
1083,ATP1A4,gene,0
1084,ATP1A2,gene,0
1085,IGSF8,gene,0
1086,KCNJ9,gene,0
1087,KCNJ10,gene,0
1088,PIGM,gene,0
1089,SLAMF9,gene,0
1090,IGSF9,gene,0
1091,TAGLN2,gene,0
1092,CCDC19,gene,0
1093,4933439K11RIK,gene,0
1094,VSIG8,gene,0
1095,SLAMF8,gene,0
1096,FCRL6,gene,0
1097,DUSP23,gene,0
1098,CRP,gene,0
1099,APCS,gene,0
1100,OLFR16,gene,0
1101,OLFR1408,gene,0
1102,OLFR1406,gene,0
1103,OLFR218,gene,0
1104,OLFR1404,gene,0
1105,FCER1A,gene,0
1106,OLFR418-PS1,gene,0
1107,GM11062,gene,0
1108,DARC,gene,0
1109,CADM3,gene,0
1110,AIM2,gene,0
1111,BC094916,gene,0
1112,PYDC4,gene,0
1113,PYHIN1,gene,0
1114,PYDC3,gene,0
1115,AI607873,gene,0
1116,IFI204,gene,0
1117,MNDAL,gene,0
1118,MNDA,gene,0
1119,IFI203,gene,0
1120,IFI202B,gene,0
1121,IFI205,gene,0
1122,OLFR433,gene,0
1123,OLFR432,gene,0
1124,OLFR430,gene,0
1125,OLFR429,gene,0
1126,OLFR426,gene,0
1127,OLFR427,gene,0
1128,OLFR231,gene,0
1129,OLFR230-PS1,gene,0
1130,OLFR424,gene,0
1131,OLFR421,gene,0
1132,OLFR420,gene,0
1133,SPNA1,gene,0
1134,OLFR419,gene,0
1135,1810030J14RIK,gene,0
1136,OLFR417,gene,0
1137,OLFR248,gene,0
1138,OLFR414,gene,0
1139,OLFR220,gene,0
1140,FMN2,gene,0
1141,GREM2,gene,0
1142,RGS7,gene,0
1143,FH1,gene,1
1144,KMO,gene,0
1145,OPN3,gene,0
1146,CHML,gene,0
1147,WDR64,gene,0
1148,EXO1,gene,0
1149,PLD5,gene,1
1150,CEP170,gene,0
1151,MIR350,gene,0
1152,SDCCAG8,gene,0
1153,HMGA2-PS1,gene,0
1154,AKT3,gene,0
1155,ZFP238,gene,0
1156,2310043L19RIK,gene,0
1157,1700016C15RIK,gene,0
1158,ADSS,gene,0
1159,GM16432,gene,0
1160,PPPDE1,gene,0
1161,FAM36A,gene,0
1162,HNRNPU,gene,0
1163,EFCAB2,gene,0
1164,KIF26B,gene,0
1165,SMYD3,gene,0
1166,TFB2M,gene,0
1167,CNST,gene,0
1168,SCCPDH,gene,1
1169,AHCTF1,gene,0
1170,CDC42BPA,gene,0
1171,ADCK3,gene,0
1172,PSEN2,gene,0
1173,GM5069,gene,0
1174,ITPKB,gene,0
1175,6330403A02RIK,gene,0
1176,PARP1,gene,0
1177,LIN9,gene,0
1178,MIXL1,gene,0
1179,ACBD3,gene,0
1180,H3F3A,gene,0
1181,BC031781,gene,0
1182,LEFTY2,gene,0
1183,PYCR2,gene,0
1184,LEFTY1,gene,0
1185,TMEM63A,gene,0
1186,EPHX1,gene,0
1187,9130409I23RIK,gene,0
1188,NVL,gene,0
1189,CNIH4,gene,0
1190,WDR26,gene,0
1191,CNIH3,gene,0
1192,CCDC121,gene,0
1193,LBR,gene,0
1194,ENAH,gene,0
1195,SRP9,gene,0
1196,VMN1R1,gene,0
1197,DEGS1,gene,0
1198,1700047M11RIK,gene,0
1199,FBXO28,gene,0
1200,TRP53BP2,gene,0
1201,CAPN2,gene,0
1202,CAPN8,gene,0
1203,4922505E12RIK,gene,0
1204,SUSD4,gene,0
1205,TLR5,gene,0
1206,1700056E22RIK,gene,0
1207,DUSP10,gene,0
1208,1700112H15RIK,gene,0
1209,4930488B22RIK,gene,0
1210,HLX,gene,0
1211,MOSC1,gene,0
1212,MOSC2,gene,0
1213,MIR1981,gene,0
1214,C130074G19RIK,gene,0
1215,MARK1,gene,0
1216,RAB3GAP2,gene,0
1217,SNORA36B,gene,0
1218,MIR664,gene,0
1219,IARS2,gene,0
1220,MIR194-1,gene,0
1221,MIR215,gene,0
1222,BPNT1,gene,0
1223,EPRS,gene,0
1224,9630028B13RIK,gene,0
1225,GM2061,gene,0
1226,SLC30A10,gene,0
1227,5033404E19RIK,gene,0
1228,LYPLAL1,gene,0
1229,TGFB2,gene,0
1230,RRP15,gene,0
1231,D1PAS1,gene,0
1232,SPATA17,gene,0
1233,1700007P06RIK,gene,0
1234,GPATCH2,gene,0
1235,ESRRG,gene,0
1236,9330162B11RIK,gene,0
1237,USH2A,gene,0
1238,KCTD3,gene,0
1239,KCNK2,gene,0
1240,CENPF,gene,0
1241,PTPN14,gene,0
1242,SMYD2,gene,0
1243,PROX1,gene,0
1244,RPS6KC1,gene,0
1245,ANGEL2,gene,0
1246,VASH2,gene,0
1247,MFSD7B,gene,0
1248,A230020J21RIK,gene,0
1249,1700022P22RIK,gene,0
1250,TATDN3,gene,0
1251,NSL1,gene,0
1252,BATF3,gene,0
1253,FAM71A,gene,0
1254,ATF3,gene,0
1255,NENF,gene,0
1256,TMEM206,gene,0
1257,PPP2R5A,gene,0
1258,DTL,gene,0
1259,INTS7,gene,0
1260,LPGAT1,gene,0
1261,NEK2,gene,0
1262,1700034H15RIK,gene,0
1263,SLC30A1,gene,0
1264,RD3,gene,0
1265,TRAF5,gene,0
1266,MIR3473C,gene,0
1267,RCOR3,gene,0
1268,GM10516,gene,0
1269,KCNH1,gene,0
1270,HHAT,gene,0
1271,1700065J18RIK,gene,0
1272,SERTAD4,gene,0
1273,SYT14,gene,0
1274,DIEXF,gene,0
1275,IRF6,gene,0
1276,A130010J15RIK,gene,0
1277,TRAF3IP3,gene,0
1278,HSD11B1,gene,0
1279,G0S2,gene,0
1280,LAMB3,gene,0
1281,CAMK1G,gene,0
1282,MIR205,gene,0
1283,4930503O07RIK,gene,0
1284,PLXNA2,gene,0
1285,CD34,gene,1
1286,GM16897,gene,0
1287,A330023F24RIK,gene,0
1288,MIR29B-2,gene,0
1289,MIR29C,gene,0
1290,CD46,gene,0
1291,CR1L,gene,0
1292,CR2,gene,0
1293,CNKSR3,gene,0
1294,OPRM1,gene,0
1295,IPCEF1,gene,0
1296,RGS17,gene,0
1297,MTRF1L,gene,0
1298,FBXO5,gene,0
1299,VIP,gene,0
1300,MYCT1,gene,0
1301,SYNE1_LOC1,gene,0
1302,SYNE1_LOC2,gene,0
1303,ESR1,gene,0
1304,GM221,gene,0
1305,1700052N19RIK,gene,0
1306,RMND1,gene,0
1307,GM5512_LOC1,gene,0
1308,ZBTB2,gene,0
1309,AKAP12,gene,0
1310,MTHFD1L,gene,0
1311,PLEKHG1,gene,0
1312,IYD,gene,0
1313,PPP1R14C,gene,0
1314,H60C,gene,0
1315,B020014A21RIK,gene,0
1316,LRP11,gene,0
1317,PCMT1,gene,0
1318,A630066F11RIK,gene,0
1319,NUP43,gene,0
1320,BC020402,gene,0
1321,LATS1,gene,0
1322,KATNA1,gene,0
1323,BC013529,gene,0
1324,PPIL4,gene,0
1325,ZC3H12D,gene,0
1326,MIR5104,gene,0
1327,TAB2,gene,0
1328,UST,gene,0
1329,SASH1,gene,0
1330,SAMD5,gene,0
1331,GM6150,gene,0
1332,STXBP5,gene,0
1333,9130014G24RIK,gene,0
1334,RAB32,gene,0
1335,GM5177,gene,0
1336,GRM1,gene,0
1337,4930567K20RIK,gene,0
1338,SHPRH,gene,0
1339,FBXO30,gene,0
1340,EPM2A,gene,0
1341,UTRN,gene,0
1342,B230208H11RIK,gene,0
1343,STX11,gene,0
1344,SF3B5,gene,0
1345,PLAGL1,gene,0
1346,FAM164B,gene,0
1347,LTV1,gene,0
1348,PHACTR2,gene,0
1349,FUCA2,gene,0
1350,PEX3,gene,0
1351,ADAT2,gene,0
1352,AIG1,gene,0
1353,HIVEP2,gene,0
1354,GPR126,gene,0
1355,VTA1,gene,0
1356,1700016L04RIK,gene,0
1357,GJE1,gene,0
1358,NMBR,gene,0
1359,GM20125,gene,0
1360,CITED2,gene,0
1361,TXLNB,gene,0
1362,HECA,gene,0
1363,3110003A17RIK,gene,0
1364,REPS1,gene,0
1365,ECT2L,gene,0
1366,CCDC28A,gene,0
1367,NHSL1,gene,0
1368,HEBP2,gene,0
1369,D10BWG1379E,gene,0
1370,GM4922,gene,0
1371,4930444F02RIK,gene,0
1372,PERP,gene,0
1373,TNFAIP3,gene,0
1374,GM20139,gene,0
1375,OLIG3,gene,0
1376,IFNGR1,gene,0
1377,IL22RA2,gene,0
1378,IL20RA,gene,0
1379,SLC35D3,gene,0
1380,PEX7,gene,0
1381,MAP3K5,gene,0
1382,MTAP7,gene,0
1383,4930405J17RIK,gene,0
1384,GM6251,gene,0
1385,BCLAF1,gene,0
1386,FAM54A,gene,0
1387,PDE7B,gene,0
1388,AHI1,gene,0
1389,MYB,gene,0
1390,HBS1L,gene,0
1391,4930455C13RIK,gene,0
1392,ALDH8A1,gene,0
1393,1700020N01RIK,gene,0
1394,GM5420,gene,0
1395,SGK1,gene,0
1396,4930444G20RIK,gene,0
1397,E030030I06RIK,gene,0
1398,RAET1A,gene,0
1399,RAET1E,gene,0
1400,RAET1B,gene,0
1401,RAET1C,gene,0
1402,H60B,gene,0
1403,C920009B18RIK,gene,0
1404,RAET1D,gene,0
1405,GM10825,gene,0
1406,SLC2A12,gene,0
1407,TBPL1,gene,0
1408,TCF21,gene,0
1409,EYA4,gene,0
1410,RPS12,gene,0
1411,SNORA33,gene,0
1412,SNORD100,gene,0
1413,1110021L09RIK,gene,0
1414,VNN3,gene,0
1415,VNN1,gene,0
1416,TAAR1,gene,0
1417,TAAR2,gene,0
1418,TAAR3,gene,0
1419,TAAR4,gene,0
1420,TAAR5,gene,0
1421,TAAR6,gene,0
1422,TAAR7A,gene,0
1423,TAAR7B,gene,0
1424,TAAR7D,gene,0
1425,TAAR7E,gene,0
1426,TAAR7F,gene,0
1427,TAAR8A,gene,0
1428,TAAR8B,gene,0
1429,TAAR8C,gene,0
1430,TAAR9,gene,0
1431,STX7,gene,0
1432,MOXD1,gene,0
1433,CTGF,gene,0
1434,ENPP1,gene,0
1435,ENPP3,gene,0
1436,MED23,gene,0
1437,ARG1,gene,0
1438,AKAP7,gene,0
1439,EPB4.1L2,gene,0
1440,2010003K15RIK,gene,0
1441,4930401C15RIK,gene,0
1442,TMEM200A,gene,0
1443,GM9767,gene,0
1444,SAMD3,gene,0
1445,L3MBTL3,gene,0
1446,GM8709,gene,0
1447,ARHGAP18,gene,0
1448,LAMA2,gene,0
1449,PTPRK,gene,0
1450,THEMIS,gene,0
1451,4930519F09RIK,gene,0
1452,2310057J18RIK,gene,0
1453,6330407J23RIK,gene,0
1454,9330159F19RIK,gene,0
1455,ECHDC1,gene,0
1456,RNF146,gene,0
1457,RSPO3,gene,0
1458,CENPW,gene,0
1459,TRMT11,gene,0
1460,GM20300,gene,0
1461,HINT3,gene,0
1462,NCOA7,gene,0
1463,HEY2,gene,0
1464,HDDC2,gene,0
1465,TPD52L1,gene,0
1466,GM3258,gene,0
1467,RNF217,gene,0
1468,NKAIN2,gene,0
1469,TRDN,gene,0
1470,D830005E20RIK,gene,0
1471,CLVS2,gene,0
1472,GM4794,gene,0
1473,SULT3A1,gene,0
1474,RSPH4A,gene,0
1475,ZUFSP,gene,0
1476,A830082N09RIK,gene,0
1477,RWDD1,gene,0
1478,BET3L,gene,0
1479,FAM26D,gene,0
1480,FAM26E,gene,0
1481,FAM26F,gene,0
1482,DSE,gene,0
1483,TSPYL1,gene,0
1484,TSPYL4,gene,0
1485,NT5DC1,gene,0
1486,COL10A1,gene,0
1487,FRK,gene,0
1488,HS3ST5,gene,0
1489,HDAC2,gene,0
1490,MARCKS,gene,0
1491,RFPL4B,gene,0
1492,LAMA4,gene,0
1493,1700025K23RIK,gene,0
1494,TUBE1,gene,0
1495,WISP3,gene,0
1496,FYN,gene,0
1497,TRAF3IP2,gene,0
1498,E130307A14RIK,gene,0
1499,REV3L,gene,0
1500,AA474331,gene,0
1501,2010001E11RIK,gene,0
1502,G630090E17RIK,gene,0
1503,BC021785,gene,0
1504,AI317395,gene,0
1505,SLC16A10,gene,0
1506,RPF2,gene,0
1507,GTF3C6,gene,0
1508,AMD1,gene,0
1509,AMD2,gene,0
1510,CDK19,gene,0
1511,SLC22A16,gene,0
1512,DDO,gene,0
1513,9030224M15RIK,gene,0
1514,CDC40,gene,0
1515,WASF1,gene,0
1516,GPR6,gene,0
1517,FIG4,gene,0
1518,ZBTB24,gene,0
1519,MICAL1,gene,1
1520,SMPD2,gene,0
1521,PPIL6,gene,0
1522,CD164,gene,0
1523,CCDC162,gene,0
1524,5730435O14RIK,gene,0
1525,CEP57L1,gene,0
1526,SESN1,gene,0
1527,ARMC2,gene,0
1528,FOXO3,gene,0
1529,LACE1,gene,0
1530,SNX3,gene,0
1531,NR2E1,gene,0
1532,OSTM1,gene,0
1533,SEC63,gene,0
1534,SCML4,gene,0
1535,SOBP,gene,0
1536,9030612E09RIK,gene,0
1537,PDSS2,gene,0
1538,BEND3,gene,0
1539,1700021F05RIK,gene,0
1540,CD24A,gene,1
1541,F830002L21RIK,gene,0
1542,1700027J07RIK,gene,0
1543,QRSL1,gene,0
1544,RTN4IP1,gene,0
1545,AIM1,gene,0
1546,SPEER5-PS1,gene,0
1547,ATG5,gene,0
1548,MIR1929,gene,0
1549,PRDM1,gene,0
1550,PREP,gene,0
1551,POPDC3,gene,0
1552,BVES,gene,0
1553,LIN28B,gene,0
1554,HACE1,gene,0
1555,D030045P18RIK,gene,0
1556,GRIK2,gene,0
1557,ASCC3,gene,0
1558,SIM1,gene,0
1559,GP49A,gene,0
1560,LILRB4,gene,0
1561,FAM162B,gene,0
1562,GPRC6A,gene,0
1563,RFX6,gene,0
1564,4933411G06RIK,gene,0
1565,VGLL2,gene,0
1566,ROS1,gene,0
1567,DCBLD1,gene,0
1568,GOPC,gene,0
1569,NEPN,gene,0
1570,NUS1,gene,0
1571,ZFA,gene,0
1572,SLC35F1,gene,0
1573,GM9766,gene,0
1574,GM19395,gene,0
1575,PLN,gene,0
1576,GM20597,gene,0
1577,MCM9,gene,0
1578,ASF1A,gene,0
1579,FAM184A,gene,0
1580,MAN1A,gene,0
1581,GM16998,gene,0
1582,D630037F22RIK,gene,0
1583,MSL3L2,gene,0
1584,GJA1,gene,0
1585,4930467K11RIK,gene,0
1586,HSF2,gene,0
1587,SERINC1,gene,0
1588,PKIB,gene,0
1589,FABP7,gene,0
1590,SMPDL3A,gene,0
1591,4933403O03RIK,gene,0
1592,DUX,gene,0
1593,GM4981,gene,0
1594,GCC2,gene,0
1595,LIMS1,gene,0
1596,RANBP2,gene,0
1597,CCDC138,gene,0
1598,EDAR,gene,0
1599,BB019430,gene,0
1600,SH3RF3,gene,0
1601,41162,gene,0
1602,SOWAHC,gene,0
1603,P4HA1,gene,0
1604,PLA2G12B,gene,0
1605,OIT3,gene,0
1606,CCDC109A,gene,0
1607,CBARA1,gene,0
1608,DNAJB12,gene,0
1609,DDIT4,gene,0
1610,ANAPC16,gene,0
1611,ASCC1,gene,0
1612,SPOCK2,gene,0
1613,CHST3,gene,0
1614,PSAP,gene,1
1615,CDH23,gene,0
1616,4632428N05RIK,gene,0
1617,GM17455,gene,0
1618,SLC29A3,gene,0
1619,UNC5B,gene,0
1620,PLDI,gene,0
1621,4930565A17,gene,0
1622,PCBD1,gene,0
1623,SGPL1,gene,0
1624,TBATA,gene,0
1625,ADAMTS14,gene,0
1626,PRF1,gene,0
1627,X99384,gene,0
1628,NODAL,gene,0
1629,EIF4EBP2,gene,0
1630,LRRC20,gene,0
1631,NPFFR1,gene,0
1632,PPA1,gene,0
1633,SAR1A,gene,0
1634,TYSND1,gene,0
1635,AIFM2,gene,0
1636,H2AFY2,gene,0
1637,MIR5108,gene,0
1638,COL13A1,gene,0
1639,GM5424,gene,1
1640,2010107G23RIK,gene,0
1641,NEUROG3,gene,0
1642,TSPAN15,gene,0
1643,TACR2,gene,0
1644,HK1,gene,0
1645,2210417K05RIK,gene,0
1646,HKDC1,gene,0
1647,SUPV3L1,gene,0
1648,4930507D05RIK,gene,0
1649,VPS26A,gene,0
1650,SRGN,gene,0
1651,2510003E04RIK,gene,0
1652,DDX21,gene,0
1653,DDX50,gene,0
1654,STOX1,gene,0
1655,CCAR1,gene,0
1656,TET1,gene,0
1657,SLC25A16,gene,0
1658,DNA2,gene,0
1659,RUFY2,gene,0
1660,HNRNPH3,gene,0
1661,PBLD2,gene,0
1662,PBLD1,gene,0
1663,ATOH7,gene,0
1664,MYPN,gene,0
1665,HERC4,gene,0
1666,SIRT1,gene,0
1667,DNAJC12,gene,0
1668,CTNNA3,gene,0
1669,LRRTM3,gene,0
1670,1700023F02RIK,gene,0
1671,REEP3,gene,0
1672,JMJD1C,gene,0
1673,NRBF2,gene,0
1674,EGR2,gene,0
1675,ADO,gene,0
1676,ZFP365,gene,0
1677,RTKN2,gene,0
1678,ARID5B,gene,0
1679,4930545H06RIK,gene,0
1680,1700040L02RIK,gene,0
1681,TMEM26,gene,0
1682,RHOBTB1,gene,0
1683,CDK1,gene,0
1684,ANK3,gene,0
1685,CCDC6,gene,0
1686,2310015B20RIK,gene,0
1687,SLC16A9,gene,0
1688,FAM13C,gene,0
1689,PHYHIPL,gene,0
1690,D630013N20RIK,gene,0
1691,BICC1,gene,0
1692,C730027H18RIK,gene,0
1693,TFAM,gene,0
1694,UBE2D1,gene,0
1695,CISD1,gene,0
1696,IPMK,gene,0
1697,1700049L16RIK,gene,0
1698,ZWINT,gene,0
1699,A330049N07RIK,gene,0
1700,PCDH15,gene,0
1701,RTDR1,gene,0
1702,GNAZ,gene,0
1703,RAB36,gene,0
1704,BCR,gene,0
1705,SPECC1L,gene,0
1706,ADORA2A,gene,0
1707,GM5779,gene,0
1708,UPB1,gene,0
1709,4933407G14RIK,gene,0
1710,1110038D17RIK,gene,0
1711,SNRPD3,gene,0
1712,AI646023,gene,0
1713,GGT1,gene,0
1714,GGT5,gene,0
1715,SUSD2,gene,0
1716,CABIN1,gene,0
1717,DDT,gene,0
1718,GSTT3,gene,0
1719,GSTT1,gene,0
1720,GSTT4,gene,0
1721,GSTT2,gene,0
1722,MIF,gene,0
1723,DERL3,gene,0
1724,SMARCB1,gene,0
1725,MMP11,gene,0
1726,CHCHD10,gene,1
1727,VPREB3,gene,0
1728,GM5134,gene,0
1729,ZFP280B,gene,0
1730,SLC5A4B,gene,0
1731,SLC5A4A,gene,0
1732,PRMT2,gene,0
1733,MIR678,gene,0
1734,S100B,gene,1
1735,DIP2A,gene,0
1736,PCNT,gene,0
1737,1700094J05RIK,gene,0
1738,2610028H24RIK,gene,0
1739,YBEY,gene,0
1740,MCM3AP,gene,0
1741,LSS,gene,0
1742,4930483K19RIK,gene,0
1743,1700027D21RIK,gene,0
1744,FTCD,gene,0
1745,COL6A2,gene,0
1746,COL6A1,gene,0
1747,PCBP3,gene,0
1748,GM10787,gene,0
1749,SLC19A1,gene,0
1750,COL18A1,gene,0
1751,GM10941,gene,0
1752,POFUT2,gene,0
1753,ADARB1,gene,0
1754,GM17769,gene,0
1755,1810008A18RIK,gene,0
1756,ITGB2,gene,0
1757,PTTG1IP,gene,0
1758,SUMO3,gene,0
1759,UBE2G2,gene,0
1760,MIR1930,gene,0
1761,GM19402,gene,0
1762,GM10272,gene,0
1763,GM10024,gene,0
1764,GM10142,gene,0
1765,KRTAP12-1,gene,0
1766,GM10100,gene,0
1767,GM3238,gene,0
1768,GM19668,gene,0
1769,GM2696,gene,0
1770,KRTAP10-4,gene,0
1771,KRTAP10-10,gene,0
1772,GM10318,gene,0
1773,GM3285,gene,0
1774,1700009J07RIK,gene,0
1775,LRRC3,gene,0
1776,TRPM2,gene,0
1777,1810043G02RIK,gene,0
1778,PFKL,gene,0
1779,AIRE,gene,0
1780,DNMT3L,gene,0
1781,ICOSL,gene,0
1782,D10JHU81E,gene,0
1783,PWP2,gene,0
1784,TRAPPC10,gene,0
1785,AGPAT3,gene,0
1786,RRP1,gene,0
1787,CSTB,gene,0
1788,PDXK,gene,0
1789,ILVBL,gene,0
1790,SYDE1,gene,0
1791,OLFR1357,gene,0
1792,CASP14,gene,0
1793,CCDC105,gene,0
1794,SLC1A6,gene,0
1795,OLFR1356,gene,0
1796,OLFR1355,gene,0
1797,OLFR1354,gene,0
1798,OLFR8,gene,0
1799,OLFR1353,gene,0
1800,OLFR1352,gene,0
1801,OLFR1351,gene,0
1802,OLFR57,gene,0
1803,2610008E11RIK,gene,0
1804,VMN2R80,gene,0
1805,VMN2R81,gene,0
1806,VMN2R82,gene,0
1807,VMN2R83,gene,0
1808,PPAP2C,gene,0
1809,MIER2,gene,0
1810,THEG,gene,0
1811,C2CD4C,gene,0
1812,SHC2,gene,0
1813,ODF3L2,gene,0
1814,MADCAM1,gene,0
1815,GM16517,gene,0
1816,CDC34,gene,0
1817,GZMM,gene,0
1818,BSG,gene,0
1819,HCN2,gene,0
1820,POLRMT,gene,0
1821,FGF22,gene,0
1822,RNF126,gene,0
1823,FSTL3,gene,0
1824,PRSS57,gene,0
1825,PALM,gene,0
1826,9130017N09RIK,gene,0
1827,E130317F20RIK,gene,0
1828,PTBP1,gene,0
1829,BC005764,gene,0
1830,PRTN3,gene,0
1831,ELANE,gene,0
1832,CFD,gene,0
1833,MED16,gene,0
1834,C030046I01RIK,gene,0
1835,KISS1R,gene,0
1836,ARID3A,gene,0
1837,WDR18,gene,0
1838,GRIN3B,gene,0
1839,ORF61,gene,0
1840,CNN2,gene,0
1841,ABCA7,gene,0
1842,HMHA1,gene,0
1843,POLR2E,gene,0
1844,GPX4,gene,1
1845,SBNO2,gene,0
1846,STK11,gene,0
1847,DOS,gene,0
1848,ATP5D,gene,0
1849,MIDN,gene,0
1850,CIRBP,gene,0
1851,1600002K03RIK,gene,0
1852,EFNA2,gene,0
1853,MUM1,gene,0
1854,NDUFS7,gene,0
1855,GAMT,gene,0
1856,DAZAP1,gene,0
1857,RPS15,gene,0
1858,APC2,gene,0
1859,2310011J03RIK,gene,0
1860,PCSK4,gene,0
1861,REEP6,gene,0
1862,ADAMTSL5,gene,0
1863,PLK5,gene,0
1864,MEX3D,gene,0
1865,MBD3,gene,0
1866,UQCR11,gene,0
1867,TCF3,gene,0
1868,ONECUT3,gene,0
1869,ATP8B3,gene,0
1870,REXO1,gene,0
1871,KLF16,gene,0
1872,FAM108A,gene,0
1873,ADAT3,gene,0
1874,SCAMP4,gene,0
1875,CSNK1G2,gene,0
1876,BTBD2,gene,0
1877,MKNK2,gene,0
1878,MOB3A,gene,0
1879,IZUMO4,gene,0
1880,AP3D1,gene,0
1881,DOT1L,gene,0
1882,PLEKHJ1,gene,0
1883,SF3A2,gene,0
1884,AMH,gene,0
1885,JSRP1,gene,0
1886,OAZ1,gene,0
1887,GM9786,gene,1
1888,MIR1982,gene,0
1889,LINGO3,gene,0
1890,LSM7,gene,0
1891,3110056O03RIK,gene,0
1892,TMPRSS9,gene,0
1893,TIMM13,gene,0
1894,LMNB2,gene,0
1895,GADD45B,gene,0
1896,GNG7,gene,0
1897,DIRAS1,gene,0
1898,SLC39A3,gene,0
1899,SGTA,gene,0
1900,THOP1,gene,0
1901,CREB3L3,gene,0
1902,MAP2K2,gene,0
1903,ZBTB7A,gene,0
1904,PIAS4,gene,0
1905,EEF2,gene,0
1906,SNORD37,gene,0
1907,DAPK3,gene,0
1908,2310050B05RIK,gene,0
1909,ITGB1BP3,gene,0
1910,ATCAY,gene,0
1911,ZFR2,gene,0
1912,MATK,gene,0
1913,MRPL54,gene,0
1914,APBA3,gene,0
1915,MIR3057,gene,0
1916,TJP3,gene,0
1917,PIP5K1C,gene,0
1918,2510012J08RIK,gene,0
1919,TBXA2R,gene,0
1920,GIPC3,gene,0
1921,HMG20B,gene,0
1922,F630110N24RIK,gene,0
1923,4930404N11RIK,gene,0
1924,FZR1,gene,0
1925,DOHH,gene,1
1926,2210404O07RIK,gene,0
1927,NFIC,gene,0
1928,CELF5,gene,0
1929,NCLN,gene,0
1930,S1PR4,gene,0
1931,GNA15,gene,0
1932,GNA11,gene,0
1933,AES,gene,0
1934,TLE2,gene,0
1935,TLE6,gene,0
1936,BC025920,gene,0
1937,SIRT6,gene,0
1938,ANKRD24,gene,0
1939,GM10778_LOC1,gene,0
1940,ZFP433_LOC1,gene,0
1941,ZFP781_LOC2,gene,0
1942,GM10778_LOC2,gene,0
1943,ZFP433_LOC2,gene,0
1944,ZFP781_LOC1,gene,0
1945,ZFP873,gene,0
1946,AU041133,gene,0
1947,ZFP938,gene,0
1948,GM1553,gene,0
1949,1190007I07RIK,gene,0
1950,TDG,gene,0
1951,GM9855,gene,0
1952,GLT8D2,gene,0
1953,HCFC2,gene,0
1954,NFYB,gene,0
1955,1700028I16RIK,gene,0
1956,TXNRD1,gene,0
1957,EID3,gene,0
1958,CHST11,gene,0
1959,SLC41A2,gene,0
1960,D10WSU102E,gene,0
1961,ALDH1L2,gene,0
1962,A230046K03RIK,gene,0
1963,APPL2,gene,0
1964,1500009L16RIK,gene,1
1965,NUAK1,gene,0
1966,CKAP4,gene,0
1967,C330046G13RIK,gene,0
1968,TCP11L2,gene,0
1969,POLR3B,gene,1
1970,RFX4,gene,0
1971,RIC8B,gene,0
1972,FHL4,gene,0
1973,AI597468,gene,0
1974,MTERFD3,gene,0
1975,CRY1,gene,0
1976,BTBD11,gene,0
1977,PWP1,gene,0
1978,PRDM4,gene,0
1979,ASCL4,gene,0
1980,D10WSU52E,gene,0
1981,BPIFC,gene,0
1982,FBXO7,gene,0
1983,SYN3,gene,0
1984,4930486F22RIK,gene,0
1985,TIMP3,gene,1
1986,1810014B01RIK,gene,0
1987,HSP90B1,gene,0
1988,BC030307,gene,0
1989,NT5DC3,gene,0
1990,STAB2,gene,0
1991,1700113H08RIK,gene,0
1992,ASCL1,gene,0
1993,PAH,gene,0
1994,IGF1,gene,0
1995,TYMS-PS,gene,0
1996,PMCH,gene,0
1997,4930547N16RIK,gene,0
1998,NUP37,gene,0
1999,CCDC53,gene,0
2000,DRAM1,gene,0
2001,GNPTAB,gene,0
2002,SYCP3,gene,0
2003,CHPT1,gene,0
2004,MYBPC1,gene,0
2005,SPIC,gene,0
2006,GM4925,gene,0
2007,ARL1,gene,0
2008,UTP20,gene,0
2009,SLC5A8,gene,0
2010,ANO4,gene,0
2011,GAS2L3,gene,0
2012,NR1H4,gene,0
2013,SLC17A8,gene,1
2014,SCYL2,gene,0
2015,ACTR6,gene,0
2016,UHRF1BP1L,gene,0
2017,ANKS1B,gene,0
2018,APAF1,gene,0
2019,IKBIP,gene,0
2020,SLC25A3,gene,0
2021,TMPO,gene,0
2022,MIR135A-2,gene,0
2023,RMST,gene,0
2024,MIR1251,gene,0
2025,LOC627800,gene,0
2026,NEDD1,gene,0
2027,GM872,gene,0
2028,CDK17,gene,0
2029,MIR1931,gene,0
2030,ELK3,gene,0
2031,GM17745,gene,0
2032,LTA4H,gene,0
2033,HAL,gene,0
2034,AMDHD1,gene,0
2035,CCDC38,gene,0
